	HCC38-2	HCC1806-1	MDA-MD-453-2	MDA-MB-231-1	MCF7-2	ZR-75-2	MCF7-1	ZR-75-1	MDA-MB-231-2	MDA-MD-453-1	HCC38-1	HCC1806-2
ISG20	0.006869045		0.011889036	0.017241379310344827	0.012664907651715039	0.017497648165569143	0.004557885	0.009696883	0.007194245	0.011720385098367517	0.017090620031796504	0.008695652
MFGE8	0.000881251	0.002770083		0.001640465	0.003511853	0.000682128	0.002935421	0.003012048	0.004124562		0.003380322	0.005891016
ABHD2	0.010772069868245998	0.01511879	0.014656895403064623	0.019927902	0.016017822	0.020536663124335813	0.011350339340042126	0.008706368	0.018357305071915214	0.01822648	0.007654096	0.012225007746260669
FANCI	0.004922019	0.007227672	0.006589314	0.009541397	0.012287334593572778	0.015432098765432098	0.005040323	0.008506224	0.021145374449339206	0.014022638959283663	0.011784115012962526	0.015417971573114912
POLG	0.017106200997861726	0.024696902	0.014277215942891136	0.026144779	0.027897879	0.008421053	0.025568644481841377	0.018571116	0.026658322903629537	0.0145319	0.021536845	0.021703919663103338
MESP1	0.016171792152704135			0.004310345	0.008016032	0.000742942	0.005639098	0.0078125	0.012455516014234875		0.004023669	0.005649718
ZNF710	0.030774111675126902	0.046025105	0.070245195	0.065705128	0.056094603	0.036323202	0.034874808	0.027345944933508146	0.048186786	0.05371194	0.016658733936220846	0.016389309
IDH2	0.004113393	0.012191209496310555	0.013273745997865528	0.016806723	0.010341047142137546	0.010888042519312288	0.008353938	0.008177403	0.013856513856513857	0.009751377	0.005479341	0.020718232044198894
SEMA4B	0.008595989	0.033576869	1	0.065337955	0.032188841201716736	0.001628664	0.022931043851545943	0.021970705725699067	0.039491298527443104	0.011456628477905073	0.011411149825783971	0.032129938293495995
RPS12P26	0.008737864	0.018552876	0.001545595	0.035256410256410256	0.018832391713747645	0.011157601115760111	0.020198170731707318	0.009090909	0.029448622	0.022922636103151862	0.019674355	0.03364486
CIB1	0.005317176	0.00513729	0.011623246492985972	0.006570403	0.008855795	0.002201106	0.006119141	0.006863475	0.005668077	0.007986084	0.011488663303142667	0.005599593
NGRN	0.00820395	0.013244316	0.020695747885528908	0.013880249524588124	0.017300401	0.013171497	0.015775742	0.011057198	0.014060828366192877	0.019408360524533645	0.012307048661652038	0.011625701991102034
IQGAP1	0.006716619	0.009448548	0.009855189	0.00953701	0.008840616	0.008052676	0.007346767	0.006738237	0.009790739	0.011470190588337913	0.007648299	0.008554173
CRTC3	0.031908832	0.056397306	0.002617801	0.065677966	0.004484305	0.000999001	0.013266998341625208	0.010204082	0.015677491601343786		0.001270648	0.039921143
CTD-3065B20.1	0.005526421	0.008186727	0.009506338	0.020355292376017766	0.008314984	0.000651466	0.010549045983928635	0.003330141	0.009249681	0.010033160445540345	0.010515005	0.009802858
BLM	0.011500330469266358	0.021921084	0.024604366	0.036167835	0.017662337662337664	0.016807127377799182	0.01910828	0.015635410651623508	0.030021967293141324	0.02643909	0.017287590458322167	0.020324020178502135
FURIN	0.006252636	0.019038828	0.002324981	0.019344756978122643	0.015106825	0.006184656	0.009699769	0.011125977	0.013031257984839452	0.0061781	0.008892199	0.013045515153699233
MAN2A2	0.009309162	0.005982906	0.014969259556268377	0.026421137	0.011593849	0.008086749	0.011939858490566039	0.003434066	0.013990529487731381	0.001358696	0.011776497118516662	0.019368723098995694
HDDC3	0.009070669	0.008319468	0.029975429975429974	0.008076989	0.016094019013399206	0.011662426	0.020375491	0.007563025	0.008886133	0.025058731401722788	0.010902031063321386	0.013212221304706853
UNC45A	0.00234253	0.005704698	0.008695151	0.011379893354142282	0.009999105	0.009974984	0.0056495	0.007277254	0.011853448275862068	0.007644315	0.00522245	0.008338297
RCCD1	0.010332541567695962	0.013161541	0.014080618442849255	0.024416650047009887	0.008888509	0.010690153628937372	0.011907635368895325	0.002862818	0.017758966751025396	0.016306715628306465	0.012852880422308928	0.013597652615758963
PRC1	0.011877253661049378	0.021390921651911365	0.035316254161238965	0.024999188	0.024086042	0.020661077009468853	0.020782102800935644	0.014664357516659765	0.027997192	0.025134078720116353	0.014086378737541528	0.023560632283373715
VPS33B	0.007001167	0.007017544	0.031106578276389598	0.022988505747126436	0.032700168	0.003307152	0.010962962962962963	0.00624025	0.014250614	0.018388318	0.003192338	0.006194081
RP11-692C24.2	0.037182508510081175	0.04509434	0.054160126	0.0428652	0.036511156186612576	0.039396479463537304	0.023344191096634093	0.051534585432890516	0.033454406423246034	0.07394636	0.039306847	0.043006731488406884
SLCO3A1	0.010597501133973857	0.023966447	0.004524887	0.020984325	0.002518892	0.00553346	0.001814882	0.017300237227333218	0.02602492		0.013303288989036703	0.016723624
FAM174B	0.002554745		0.057161748	0.035117057	0.034638258937324355	0.028472911551120632	0.024288242	0.024921569	0.025412394	0.05792538	0.008133388	0.004694836
RP11-386M24.2	0.001216545	0.007098492	0.004373178	0.002716469	0.006389452	0.004063539	0.000920568	0.001077006	0.00851927	0.005491882	0.009582864	0.005098325
AC013394.2	0.017976124	0.024611399	0.029913169977724235	0.029329413411731765	0.035518292682926826	0.030115994	0.024740379	0.031016759776536312	0.031038016690254258	0.024111964706777213	0.017184128	0.026886493341788206
CHD2	0.027339003645200487	0.032148377	0.071428571	0.051850862	0.051061836	0.050162922311781856	0.03257904	0.031185622	0.048390133684805124	0.061867267	0.047591155	0.031939878
NR2F2	0.027164119335246612	0.032430031	0.06312278	0.04984876	0.046533513211148035	0.043077347	0.031825163	0.026639924	0.047505165373289734	0.058718719	0.035604625334814136	0.035428384370443114
RP11-183E24.1	1										0.003597122	
IGF1R	0.011260242296285125	0.022033621674555248	0.013513513513513514	0.033898305	0.029829028737722807	0.014208739297313257	0.020144328740488698	0.007123034	0.034631645	0.011111111111111112	0.008882957	0.021332426259779387
MEF2A	0.017211388812597272	0.018965517	0.00456621	0.030339225991399904	0.020373514	0.002730748	0.003142678	0.0036557	0.02964053	0.001179941	0.018274202	0.010903426791277258
LINS1	0.041338082	0.040723982	0.059259259	0.073831497	0.051840269	0.010882353	0.047019311502938706	0.033170731707317075	0.065141528	0.075559138	0.023576097	0.062058635
ALDH1A3	0.008503463	0.014702455846031968		0.013831258644536652	0.022199130927640278	0.004772637	0.009291464	0.004081206	0.026499638641291255		0.010049510710084414	0.017630246892324643
CHSY1	0.018614192	0.014184397163120567	0.007142857	0.064244871	0.038450518594922926	0.012738853503184714	0.028373209997331672	0.017998975	0.0554498	0.016339147714727314	0.015677394068719243	0.029785269
VIMP	0.010695725062866722	0.017403314917127072	0.030169476123404062	0.021908560908254066	0.020119547	0.011317078045368242	0.011442099	0.013563253163918721	0.023745116	0.031567206	0.012415069637254238	0.011973658
SNRPA1	0.011631119197538509	0.012694105231418664	0.014735653395397518	0.016236000750797723	0.014659313528164667	0.013131210707767188	0.011874219941755651	0.009303461	0.014072562804188584	0.019460527	0.016054391928939576	0.012104626072311983
TM2D3	0.026291834002677376	0.033116331729408435	0.066529384	0.032	0.051448270693596136	0.021940778	0.037063011	0.031563126	0.049845041	0.047661603	0.022670396	0.032024793
WASH3P	0.016313832612489566	0.02662037	0.016789982925441094	0.039344262	0.014793667272255385	0.018626028059990325	0.018533440773569703	0.003872752	0.036507937	0.033178006	0.01416986	0.017036877291352167
POLR3K	0.006318142	0.015017430946634486	0.01839024	0.016357174	0.016237013167398187	0.010423888875606666	0.01359654	0.012442720005351708	0.012414764	0.020622671633847792	0.005866993	0.016898755
SNRNP25	0.007466999	0.007837713	0.007551354	0.008256689	0.006945493	0.007499288	0.004866914	0.003750366	0.007929212	0.004103007	0.010349446000243517	0.003276003
RHBDF1	0.004995837	0.014471953115656022	0.015112688087259346	0.016258129064532265	0.021556434897305445	0.011663980660757453	0.010378781158520358	0.00698764	0.023475286068184498	0.006584992	0.011699370603480192	0.020467432
MPG	0.006466606	0.007722008	0.019069196639290097	0.007069059	0.009267683	0.002822865	0.011385061638868746	0.006381579	0.009331728	0.007338	0.004459691	0.008311565
Z69720.2	0.045376921200292755	0.082440615	0.070717131	0.048125499	0.094727231	0.045359385903698535	0.05117217	0.056711276003710086	0.043549265106151334	0.058510638	0.042962631	0.051570376
LUC7L	0.016166170968051424	0.024542888697999754	0.022532578786148175	0.034124552	0.030925758	0.035105067985166875	0.019172637	0.01818413	0.031376277632517234	0.043247386	0.021997744	0.024552058111380146
FAM234A	0.005473204	0.004206099	0.00533592	0.011331445	0.007435486	0.001747815	0.004917361	0.001936108	0.005369128	0.00239936	0.003411599	0.005845511
MRPL28	0.014814814814814815	0.001150748	0.001282051	0.001470588	0.002358491	1	0.001216545	1	0.000862813	0.041608877	0.001572327	0.001792115
TMEM8A	0.003663675	0.005076142	0.002207506	0.006512007	0.00664912	0.005898499	0.002997914	0.003378078	0.002881844	0.004667082	0.002016536	0.003754987
NME4	0.002882138	0.006091634	0.007830061	0.008252641	0.006446162	0.003666138	0.004230665	0.003690808	0.006390593	0.007092366	0.003365139	0.005932182
DECR2	0.006621005	0.016867469879518072	0.00708502	0.009053498	0.005612722	0.003104714	0.008022923	0.005972435	0.011960701	0.003146453	0.015752032520325202	0.013291634089132134
RAB11FIP3	0.00086881	0.003144654	1	1	0.005235602	0.003309614	0.003166561	0.001966568		0.003640777	0.004953999	0.001776199
CAPN15	0.000424448	0.011396011396011397	0.001077586	0.006673022	0.007581501	0.000470588	0.00203666	0.002838893	0.012195121951219513	0.000884173	0.000282406	0.015384615384615385
RAB40C	0.002018163	0.017030729359496483	0.053484603	0.038220194	0.035087719	0.015912737	0.020774046670461014	0.020288522328869477	0.024200913242009132	0.043551962446212025	0.018292682926829267	0.025780930296003274
C16orf13	0.004303178	0.00336757	0.008065792	0.005927587	0.006699577	0.003388257	0.004429376	0.004686704	0.005870021	0.007297032	0.002338327	0.004464096
FAM195A	0.006385951	0.012920592193808884	0.013039724	0.009364027	0.012157153446997776	0.019939271255060727	0.009141926	0.004828567	0.008971483	0.011439371331940715	0.00289588	0.009062704
WDR90	0.010742691870674517	0.020039708802117803	0.001474383	0.014134760532455057	0.000980392	0.012894295913163838	0.003157064	0.013969214	0.027089783281733747	0.003415088	0.011542384710366673	0.017629394099982335
RHOT2	0.004641649	0.015041021	0.010729131558251882	0.011818002757533978	0.010946052	0.011722071	0.005604971	0.011655724	0.011506167720534881	0.008150987	0.007744361	0.011724608043626449
STUB1	0.000719114	0.006331786	0.003269661	0.003568596	0.006944444	0.000692681	0.006470465	0.00604309	0.00450676	0.009570766	0.004807692	0.005131714
JMJD8	0.001606525	0.008013496	0.020923076923076923	0.014330753797649757	0.010828370330265295	0.006844713	0.01072882	0.000945716	0.009827554	0.015658362989323844	0.003589177	0.009470257
METRN	0.002159827		0.000963391		0.001403509	0.000566733	0.001064963	0.000930233		0.003616637	0.029411764705882353	
FAM173A	0.005503625	0.009083623	0.013619087837837838	0.008391608	0.012686084142394822	0.007912891	0.008660649	0.00811585	0.010548523206751054	0.009303269	0.00519517	0.010079641612742657
HAGHL	0.001534527	0.001727116	0.009929907	0.002617801	0.003629325	0.001577785	0.000522193	0.005158628	0.003831418	0.013558384061981184	0.002123142	0.012313674659753726
NARFL	0.02987013	0.041666666666666664	0.089765101	0.040068201193520885	0.032967033	0.030776515151515152	0.040250447	0.086071263	0.017130620985010708	0.031779661	0.028103044	0.044364508
RPUSD1	0.005144632	0.008985576	0.030166435506241332	0.006510114	0.013728963684676704	0.015550978372811535	0.014392502510320206	0.009010248	0.017637178051511757	0.016634197512363256	0.004072324	0.014829208427081202
CHTF18	0.004045962	0.010913872452333991	0.001520142	0.016501269328409878	0.00603535	0.000271278	0.001400953	0.003405221	0.026834302871082755	0.001129214	0.003616637	0.008793356
UBE2I	0.010129472890304199	0.011027668970335072	0.016470822876327555	0.012696736561572887	0.013089103227979985	0.011201127157449807	0.011016479622733891	0.009768082	0.010626119118208236	0.018175607651373507	0.010162027049143742	0.010667123014175295
TSR3	0.004309031	0.00887269	0.01351456	0.008958384	0.008200226	0.008320382	0.008442009	0.003888196	0.010821792851811925	0.013419253	0.005358199	0.009183816
GNPTG	0.013475912488406351	0.032720588	0.018794914317302378	0.033111159	0.031545741324921134	0.026235413893022162	0.020583358	0.015745071834279988	0.041488713	0.031653478	0.018230325	0.023823910228744066
C16orf91	0.033077102259492196	0.021528525296017224	0.060371989	0.009868421	0.063884093	0.057272727272727274	0.039950937	0.028320625	0.039497307	0.05007215	0.035209688	0.022033364809568776
TELO2	0.002874743	0.005747126	0.00166113	0.003816794	0.001742919	0.002012072	0.000818331	0.001484781	0.015180265654648957	0.002162162	0.007110537	0.007174393
HN1L	0.010574358838279976	0.010984384	0.013747433678193309	0.021047655493775748	0.016056663938821006	0.008521061	0.011908507063003062	0.007876341	0.024234839	0.015403664795072073	0.011082934159857236	0.013649617911248156
NME3	0.004686977	0.003802281	0.005956193	0.003230272	0.010905875417567303	0.00720072	0.00800451	0.005065598	0.004153686	0.002381519	0.001687764	0.002967359
MRPS34	0.006187077	0.010226786	0.016527674774106643	0.010945185447777728	0.010406904518013207	0.006257427	0.007885269	0.007454594	0.009375715	0.017129919	0.004929328	0.010819717694705288
SPSB3	0.006462372	0.006634722	0.012237093690248566	0.028343667	0.019529229177444388	0.005258719	0.016658080027477245	0.007954125	0.020086083213773313	0.019093887696305503	0.002180761	0.005622285
NUBP2	0.005670635	0.011043079	0.009124154	0.007808478	0.008283417	0.008921259	0.009830232	0.009328591	0.013652882820940968	0.011720012932428064	0.010273548706523085	0.016518914156709433
HAGH	0.001841031	0.004257332	0.008470354	0.008798486	0.007877871	0.009881047	0.009255079	0.004162633	0.01029146	0.006765693	0.005104006	0.006580915
FAHD1	0.014351964852330973	0.014676316847607559	0.018078212	0.027960364956342586	0.026991456	0.011474367128864012	0.019767716225781926	0.016592646	0.027095207	0.019551820728291317	0.019179189477165008	0.016934648470927353
MSRB1	0.010692607629537323	0.009700982	0.015855624	0.019224128	0.015968961736343445	0.016507458	0.011680116	0.011541683472433372	0.025215069712251556	0.018579287713541164	0.008324718	0.013004424185547661
NDUFB10	0.003728504	0.005910418	0.00859375	0.006154014	0.006187417	0.002701138	0.003208131	0.004777371	0.007164098	0.006678152	0.004306014	0.004698422
RPS2	0.006580147	0.006680733	0.00747798	0.009739037	0.006292559	0.005984644	0.006275753	0.004831542	0.009029986	0.007723493	0.00657114	0.006758858
AC005363.9	0.032448377581120944	0.034371108343711085	0.052993412	0.044548363	0.038383089	0.043752819124943616	0.025483304042179262	0.024743133	0.028192371475953566	0.024964449360088483	0.037814157251556374	0.031785517
SNHG9	0.017681685887476203	0.017003188	0.020918503	0.019931896	0.019107740028110307	0.018226380594837478	0.014905586424734281	0.015931689646249955	0.017491847	0.018448534656205755	0.022422464	0.026230632
AC005363.11	0.002150538		0.003931848					0.00204918	0.004504505	0.002105263	0.001915709	
TBL3	0.005358615	0.003027245	0.006119951	0.002744739	0.006442377	0.001545595	0.004694836	0.002267574	0.000913242	0.001482946	0.007612179	0.003165988
GFER	0.004352557	0.006982834	0.018668206312548116	0.006329114	0.006716713	0.001180568	0.006422018	0.006894543	0.001455604	0.009190458	0.003590235	0.009365413
ZNF598	0.011106465269429782	0.023499276088651298	0.024272070812951317	0.021220428	0.025805060379528465	0.020367023495064647	0.017204577	0.011153806916720509	0.018892974	0.018237618	0.016117011	0.019140140553947912
SLC9A3R2	0.000518403		0.004287539	0.006146281	0.004273504	0.001518372	0.005134056	0.004350528	0.010093401626996084	0.005925313	0.006402049	
NTHL1	0.003032391	0.004723534	0.006414941	0.005719733	0.013524936601859678	0.000433678	0.002071053	0.00343461	0.00655308	0.010486177311725452	0.000192938	0.005544095
TSC2	0.003141614	0.022868032396379228	0.001661743	0.024655172413793103	0.013767412	0.017273334	0.004172198	0.002841918	0.016262403528114665	0.001075269	0.002836305	0.006688963
PKD1	0.029390808692554327	0.024199553239017124	0.053883495145631066	0.047283474	0.033410138	0.03335086	0.034712951	0.03309976	0.041589219	0.028347996089931573	0.027470025800576718	0.044186046511627906
RP11-304L19.5	0.028652774412406105	0.019559902200488997	0.011474445191661062	0.037002195	0.00932452	0.015826572682537572	0.008544233	0.006878052	0.009615385	0.012526708	0.04322417	0.011591478696741854
TRAF7	0.00369349	0.014291764	0.004356587	0.022131016	0.005990628	0.008815233	0.005039248	0.008574532	0.021940298507462687	0.005508673	0.008198302	0.017577298
MLST8	0.002296504	0.005615551	0.016145421700350007	0.011475739883229313	0.016763245	0.004208132	0.00435956	0.00289174	0.016500305561214096	0.015770162	0.011094552078158636	0.011388017824723552
PGP	0.005772209	0.010950819672131148	0.012636061528664956	0.018881368008550052	0.018735113228340858	0.015942606616181746	0.013664853469856388	0.009144492	0.016792418	0.014766235	0.00501376	0.012045448073582595
ECI1	0.003073394	0.007877424	0.008918134	0.006629271	0.007007527	0.007408077	0.00645887	0.003598109	0.012513641324117862	0.006128632	0.00604775	0.006825076
RNPS1	0.011654280474857639	0.010282776349614395	0.023129111842105265	0.018404907975460124	0.015019785	0.020729911079591948	0.010872388585847341	0.015906063	0.019908442457148942	0.019367555	0.010202382934195819	0.015892979647839013
CCNF	0.021575392	0.028971511347175277	0.069887739	0.048552069	0.054921251	0.047409813	0.028191742	0.027397917566335587	0.039839034	0.060173754000914494	0.025345816464237517	0.031355065
C16orf59	0.008160565	0.017745302713987474	0.021351387	0.018075801749271137	0.025316456	0.009533367	0.0125	0.010437323870159691	0.015362798392814937	0.020073835	0.007487131	0.013293202909455732
ATP6V0C	0.007286282	0.009256867	0.011597517	0.010986206865126198	0.01175572	0.006294928	0.008828443	0.00711174	0.010719813501996828	0.011383182199716539	0.008846997	0.009431439
PDPK1	0.008179694	0.012806236080178173	0.025140346595069564	0.032512626262626264	0.023454157782515993	0.006620589	0.022356776897997206	0.009799816	0.025359477124183006	0.014184397163120567	0.018114603	0.020254287403903014
RP11-20I23.6	0.030188679	0.015765765765765764	0.052248677248677246	0.035087719	0.044087350638648534	0.018414995067412034	0.017543859649122806	0.034027364663890544	0.0395	0.041556728	0.034295416	0.041712404
AC141586.5	0.025995013389971372	0.031177156177156176	0.066680847	0.041774332	0.048380251803649736	0.037232135	0.026239349341595664	0.040134001127732265	0.036834924965893585	0.050373565	0.02708636	0.031426467
CTD-2270P14.1	0.025019547	0.012244897959183673	0.059499662	0.037230568256041804	0.0504	0.057199211	0.008196721	0.020840336134453782	0.052980132450331126	0.04	0.02016557	0.025940337
KCTD5	0.022826800963433327	0.030575278945080425	0.050272488	0.042216231828246846	0.046548911	0.033111719	0.030349315978217557	0.028941319949340964	0.048128342	0.057315528	0.018322608790489695	0.024057918877596906
CTD-2270P14.2	0.041966802380206704	0.023372287	0.043175487	0.028325123	0.044594910109736166	0.033128481	0.039715249	0.052741836	0.04015544	0.050088652482269506	0.038750854798267606	0.019093079
PRSS27	0.036124795	0.032242306	0.05806213	0.043829296	0.044043321	0.043452143	0.028747871	0.044709388971684055	0.053623188	0.040934463510440354	0.067821678	0.037343027
SRRM2	0.013953128967093135	0.020624505186318316	0.018990989103101426	0.028053199538087843	0.022035027283064314	0.016551183919772935	0.016608399714383746	0.013057019645424054	0.028289899012417238	0.020233179990435713	0.016823892135658738	0.019024043798740925
ELOB	0.004301472	0.008343829	0.00956886	0.007802105	0.005538499	0.005216095	0.00453579	0.00347557	0.008383736	0.009249212	0.003538887	0.003959433
ZG16B	0.001558846		0.01160444		0.006207675	0.005002575	0.002425082	0.002762617		0.004471772	0.001757469	
PRSS22	0.008060064		0.012202954399486191	1	0.013379583746283449	0.007761376	0.020346439373109707	0.013555006365610724		0.00275672	0.011548282	0.006097561
FLYWCH2	0.004308281		0.003147954	0.003937008	0.007606491	0.003025719	0.001738123	0.006323257	0.008108108	0.00297619	0.008781559	0.004901961
PKMYT1	0.009370752	0.018549747	0.012937260566476167	0.022298582	0.015183491616836674	0.019261304798066967	0.009977897	0.009481169	0.015090543259557344	0.016663048198002604	0.013260079312623926	0.014391190088849957
PAQR4	0.009524222	0.013593113	0.029713797	0.026105385	0.023787537398884496	0.012675956	0.020828126301757895	0.009666349	0.021639709983268265	0.020806347	0.009919609	0.020873563218390803
TNFRSF12A	0.016686006	0.027958544227524706	0.052847755	0.055917039	0.044940934771443244	0.028846153846153848	0.030241293690711147	0.028626668329799175	0.041361512171305015	0.054117995	0.023037267747825153	0.032080983078162775
HCFC1R1	0.001616815	0.005778828	0.005398402	0.011205149600667541	0.005505651	0.006194391	0.005103005	0.003047378	0.007285764	0.002481683	0.003472222	0.002484325
RP11-473M20.16	0.025973201244681526	0.003395586	0.032264151	0.060070671	0.026046062944652115	0.012160336285842966	0.021741657946750377	0.015910154422087038	0.024647887	0.03425345	0.024401016	0.006728343
TIGD7	0.016712009	0.020202020202020204		0.022741241548862937			0.001636661		0.007237636		0.012205044751830757	0.023065476190476192
ZNF75A	0.028519502	0.049760765550239235	0.004552352	0.044679399727148704	0.029874213836477988	0.009380863	0.005399568	0.013888888888888888	0.044987601842012045	0.002068966	0.025368884286823712	0.033215547703180213
ZSCAN32	0.029227053140096618	0.013478260869565217	0.043320106	0.059503570214212854	0.044264429	0.003043214	0.025618982	0.014136904761904762	0.038189175518462314	0.034928555227942845	0.015765153574340853	0.033278889
CLUAP1	0.009444087	0.023102930127723516	0.057461929	0.033632286995515695	0.026782934	0.014835549	0.012185430463576159	0.013014763014763014	0.022518382352941176	0.048961749	0.022010271460014674	0.023704464
TRAP1	0.006889569	0.008542952	0.007405322	0.007903546	0.006660383	0.006583441	0.006189403	0.003467108	0.007544554	0.009015917	0.005297405	0.008121234
CREBBP	0.013678065054211843	0.022856217	0.028808594	0.065752461	0.033467465	0.029271163	0.019859138667590346	0.021276596	0.036036036036036036	0.038014091	0.013457037780006688	0.02073255
TFAP4	0.010861948142957253	0.023347483323226198	0.066048667	0.04376954	0.045172547	0.026109661	0.033918129	0.019666269	0.060179257	0.061713233	0.016191210485736313	0.025240384615384616
PAM16	0.005735141	0.008403361	0.009770763	0.024528301886792454	0.020973154	0.005208333	0.013225991949396205	0.003625507	0.020532741398446172	0.024855012427506214	0.006447453	0.009683667
DNAJA3	0.04945992	0.046491228	0.045052631578947365	0.039806465801627444	0.067059033	0.033588864	0.036924825	0.041245136	0.028064992614475627	0.053176602	0.026699427	0.019588638589618023
RP11-295D4.5	0.018276762402088774	0.094308943	0.1111111111111111	0.018276762402088774	0.072580645	0.040756914119359534	0.00753012	0.085873984	0.046511627906976744	0.041343669	0.065963061	
NMRAL1	0.005581581	0.00729927	0.010584984	0.015192027224112786	0.020649876717153928	0.008780048	0.007117293	0.004457595	0.015384615384615385	0.015425556	0.006692664	0.010617551462621885
HMOX2	0.007245862	0.012028524787352866	0.019625513	0.00899536	0.014580335731414868	0.008840398	0.010960416338117016	0.009009415	0.006299555	0.011168419770133615	0.008719423	0.010180903707309159
UBALD1	0.007220217	0.015235457063711912	0.041253101736972705	0.014649190439475714	0.03294626	0.033596261	0.018152408339324227	0.017681729	0.017563117	0.047265987025023166	0.019141531	0.016704631738800303
RN7SL850P	0.031542056	0.029900332225913623	0.030728123	0.031303164341612795	0.044376098	0.019113969274740978	0.027998133457769483	0.026263202968883813	0.03304268	0.030688294607628234	0.029989659	0.008874099
NUDT16L1	0.011955967	0.013783597518952447	0.018507808	0.022930181771468945	0.016347285258026558	0.012092153669863097	0.010490504529775216	0.012220947674931615	0.022601049	0.019186712	0.01051868	0.016916251
ANKS3	0.030199252801992527	0.043041606886657105	0.030098280098280097	0.044679123	0.03833581	0.075338157	0.054889131	0.026713478858189588	0.018596787827557058	0.033715757	0.033079722130334104	0.018841262364578427
ZNF500	0.18823529411764706		0.005376344		0.043177893	0.002331002	0.005347594	0.006535948	0.051612903	0.011049723756906077	0.003663004	1
ROGDI	0.002870813	0.013908205841446454	0.006367347	0.003533569	0.004566719	0.005357416	0.000926677	0.003267974	0.004756243	0.008404931	0.001815981	0.000544366
GLYR1	0.003389471	0.004830918	0.007989184	0.006434316	0.010994263862332695	0.001803752	0.003838772	0.004713902	0.00407332	0.007428646	0.006256341	0.005896806
UBN1	0.012535591465443923	0.016781237	0.030203333153551587	0.043906197	0.03447579	0.018152696209289908	0.024993196044633948	0.013869831262748007	0.038155309688760214	0.024867186616932293	0.017258187	0.023800980743930153
PPL	0.002164502	0.003921569	0.002531646	0.002688172	0.014005602240896359	0.014364640883977901	0.060362173038229376	0.00152207		0.002673797	0.012882448	0.009186352
ALG1	0.005089227	0.005617978	0.004980776	0.013371944468103228	0.008497896	0.001666296	0.006583541	0.005990301	0.008480826	0.007165086	0.012926066194631977	0.007719827
EEF2KMT	0.006937966	0.012104909	0.01468988	0.017058207	0.016976934785153962	0.007458112	0.013570336391437308	0.007125891	0.016896802325581394	0.009080972	0.011431645484500033	0.012180788545784806
METTL22	0.003802281		0.005249344	0.001945525	0.020564657	0.009633911	0.000949668	0.000562746		0.010676156583629894	0.000719942	0.003773585
TMEM186	0.027360694027360695	0.020014556040756915	0.036764706	0.045390570021111895	0.040591592	0.028820878708223807	0.035551702	0.027523983554134306	0.06865285	0.029839519	0.034744843	0.038226922
PMM2	0.014414722388399852	0.018004676539360873	0.013155586739168567	0.032755737954096364	0.019579977893573346	0.018439882697947215	0.010670249762883338	0.011012333	0.032142857	0.018425697140840098	0.018310564337314927	0.018528278937766065
CARHSP1	0.009052505	0.004098361	0.00311042	0.008695652	0.003556007	0.00239952	0.008243405	0.008101444	0.001792115	0.015287180607119458	0.005452563	0.009082652
USP7	0.010330347996308054	0.013207435120850406	0.015950855	0.019986957	0.015472099857837731	0.010054207537429014	0.01057895	0.011623909	0.018148652399772647	0.017248713074125194	0.011104094016859332	0.014165781448103348
C16orf72	0.022984582124367072	0.029774269491760146	0.031536447	0.040798718106742266	0.044363705899225545	0.028617492946392584	0.01855348	0.038822507958820855	0.043234323432343236	0.025355983012740446	0.022202746129126497	0.031457838
RP11-473I1.9	0.021973026216093348	0.024928735	0.031936779544786596	0.036191394	0.025398679	0.022221054843454508	0.018802573	0.021720276509450808	0.031394709991366454	0.020273272606087536	0.021738314	0.025362094
RPL21P119	0.007231552	0.007487315	0.00948839	0.009249721	0.007703151	0.004139794	0.006528516	0.00509874	0.008103559	0.008441704	0.008252085	0.00850716
ATF7IP2	0.010932944606413994	0.022304832713754646	0.006963958		0.014126840997896002		0.005745105			0.0080591	0.035331905781584586	0.011530035743110803
RP11-609N14.4	0.026906907	0.046047913	0.027155364	0.046852399	0.020423601	0.023734488871380736	0.011209439528023599	0.027373689973408416	0.050497957	0.019823788546255508	0.024896265560165973	0.040534893
EMP2	0.009205708	0.016397970103911346	0.016608983	0.023187094026195294	0.017377102	0.013247650252596003	0.012461154	0.009002795	0.019814948999498355	0.016501170989754628	0.011274841151818305	0.015176526971617232
NUBP1	0.010545344983428743	0.012623762376237625	0.017730822	0.031329495	0.013935735842357536	0.006784661	0.011620732208967503	0.003759045	0.022738268021286888	0.029092905173596816	0.013071032479535252	0.014923673
DEXI	0.010177752293577981	0.018109035455585207	0.008537962	0.018064111934843897	0.018233781	0.013263239124143919	0.013001816692195347	0.010897134805072805	0.017502773	0.005839235	0.012238340499929121	0.017334704
RMI2	0.010074302	0.010265700483091788	0.032235063	0.021558245	0.026090198	0.035126722987994664	0.023909591855795276	0.010745484752666274	0.033520534	0.03712652	0.024035808	0.011263279150134392
LITAF	0.011371872450850262	0.015943611316271155	0.02469435	0.032898754991778245	0.020484249	0.019923356	0.016976820111002284	0.015012770854384192	0.030114949	0.027522337442118308	0.013309655049508665	0.016003338476916956
ZC3H7A	0.0093991	0.027090443686006827	0.022428636	0.024834704	0.02438407	0.029385999840726287	0.006144594	0.026247122	0.031698564593301434	0.034792230145070074	0.009961943	0.016236867
